verse_id,doc_id,match,tokens,tfidf,proportion,runs_pval
John 7:17 (KJV),sn84026688/1903-02-05/ed-1/seq-1/,quotation,9,1.1150688635871504,0.10714285714285714,0.07746633505304673
Matthew 6:13 (KJV),sn86072143/1876-12-01/ed-1/seq-1/,quotation,24,3.0669013280457693,0.2857142857142857,1.3854563038452978e-51
Isaiah 28:15 (KJV),sn84020104/1853-12-16/ed-1/seq-4/,noise,2,0.05204886698704531,0.005555555555555556,4.054205153035938e-13
1 Maccabees 2:21 (KJV),sn83016810/1905-08-05/ed-1/seq-2/,noise,5,1.3303949720201298,0.1388888888888889,0.01979892025426729
Matthew 14:4 (KJV),sn82014593/1852-02-09/ed-1/seq-2/,quotation,30,5.939179035855809,0.625,1.7691557590069634e-5
Genesis 37:28 (KJV),sn92065637/1896-06-24/ed-1/seq-4/,quotation,66,4.07808693059217,0.39285714285714285,4.634566938390464e-47
2 Esdras 12:48 (KJV),sn85034311/1875-07-16/ed-1/seq-4/,noise,2,0.08112860085528445,0.010416666666666666,3.851764823482024e-4
Matthew 24:40 (KJV),sn85033781/1876-07-21/ed-1/seq-3/,quotation,13,2.5963569839089424,0.2708333333333333,1.4710350152251353e-6
Luke 14:11 (KJV),sn88064181/1914-04-03/ed-1/seq-7/,quotation,13,2.1182723629505746,0.21666666666666667,2.7962747216802155e-124
Proverbs 27:12 (KJV),sn87070038/1852-04-15/ed-1/seq-1/,quotation,33,5.59628251348553,0.55,1.8287910535966042e-102
Isaiah 1:18 (KJV),sn83016957/1842-04-16/ed-1/seq-4/,quotation,36,1.9459045357677052,0.1875,9.258702589485479e-17
1 Peter 2:23 (KJV),sn89058154/1922-09-29/ed-1/seq-2/,quotation,105,8.405014889492422,0.7954545454545455,3.035097396776e-25
Matthew 28:19 (KJV),sn2006060001/1888-06-14/ed-1/seq-3/,quotation,58,5.736018532748903,0.537037037037037,1.9602274099753393e-39
Jonah 1:2 (KJV),sn85034235/1910-12-29/ed-1/seq-4/,quotation,41,4.353487658609498,0.4270833333333333,4.152184582546521e-47
Matthew 20:26 (KJV),sn84027621/1902-05-19/ed-1/seq-1/,quotation,23,2.9297489414000943,0.2738095238095238,7.076407850156872e-15
Matthew 16:26 (KJV),sn86053569/1838-11-24/ed-1/seq-1/,quotation,33,2.599280348481644,0.25,1.011052793189827e-6
Psalm 40:1 (KJV),sn90061052/1922-01-19/ed-1/seq-9/,quotation,10,2.0590337744477116,0.20833333333333331,6.420131242858683e-20
Job 39:24 (KJV),sn84026688/1898-10-27/ed-1/seq-1/,quotation,5,1.1017635745729877,0.10416666666666666,5.821857952352944e-124
Matthew 20:28 (KJV),sn84026788/1891-11-24/ed-1/seq-1/,quotation,13,1.3375370588672686,0.13541666666666666,2.9774713198033976e-5
Habakkuk 3:2 (KJV),sn92065637/1896-02-19/ed-1/seq-5/,quotation,76,4.3981210312805175,0.4222222222222222,2.4367348134595553e-35
Ecclesiastes 1:4 (KJV),sn94060041/1894-05-12/ed-1/seq-1/,quotation,110,16.173296874137396,1.5277777777777777,5.3226538869777644e-73
Ephesians 5:23 (KJV),sn86069867/1899-12-10/ed-1/seq-4/,quotation,12,2.105224376158162,0.2,8.634988487819919e-4
1 Kings 19:13 (KJV),2010218519/1914-03-28/ed-1/seq-1/,quotation,204,9.717150559015634,0.9444444444444444,3.3747273248003557e-36
Psalm 107:1 (KJV),sn86061215/1912-11-30/ed-1/seq-8/,quotation,2,0.31464789189366515,0.041666666666666664,1.5072095677104083e-23
1 Corinthians 10:24 (KJV),sn83040052/1898-03-04/ed-1/seq-4/,quotation,60,10.968965780470532,1,2.331041185423503e-29
Mark 10:45 (KJV),sn84026788/1891-11-24/ed-1/seq-1/,quotation,13,1.3375370588672686,0.13541666666666666,2.9774713198033976e-5
1 Samuel 9:2 (KJV),sn89058154/1922-06-02/ed-1/seq-3/,quotation,216,10.407496015958614,1,7.736975694936719e-45
1 Samuel 17:11 (KJV),sn84024716/1908-08-05/ed-1/seq-4/,quotation,5,0.5290915366440105,0.05208333333333333,9.37160530838902e-8
Revelation 3:16 (KJV),sn83021327/1877-04-19/ed-1/seq-1/,quotation,124,11.224098282689587,1.0333333333333332,2.6114399070310714e-80
Hebrews 6:1 (KJV),sn88085187/1915-10-28/ed-1/seq-5/,quotation,153,9.176376869091573,0.85,8.85862884434955e-108
Psalm 141:3 (KJV),sn85034235/1883-04-12/ed-1/seq-4/,quotation,12,2.652085485078868,0.25,1.479917030950439e-26
Luke 17:35 (KJV),sn85033781/1876-07-21/ed-1/seq-3/,quotation,13,2.0770855871271543,0.21666666666666667,7.450463470208368e-8
Job 32:8 (KJV),sn84026409/1892-10-05/ed-1/seq-4/,quotation,13,3.9197502818587733,0.3611111111111111,1.848882208485752e-14
Exodus 28:20 (KJV),sn88064176/1900-07-21/ed-1/seq-3/,quotation,7,1.1437047611415225,0.11666666666666667,1.2233482610196995e-29
Proverbs 23:32 (KJV),sn86072143/1876-06-02/ed-1/seq-1/,quotation,2,0.58388818058369,0.05555555555555555,6.86339384802971e-30
Ephesians 5:12 (KJV),sn83035174/1869-05-12/ed-1/seq-1/,quotation,81,14.347382715276204,1.35,3.228773349021209e-57
2 Samuel 19:25 (KJV),sn88064402/1905-12-29/ed-1/seq-2/,noise,5,0.23997077891884247,0.03205128205128205,3.0415666063285363e-5
Matthew 17:5 (KJV),sn85038078/1846-11-12/ed-1/seq-1/,quotation,60,2.5671066204562742,0.2631578947368421,5.310704674215209e-4
1 Thessalonians 5:21 (KJV),sn84028820/1856-12-11/ed-1/seq-1/,quotation,36,10.323655438374747,1,7.711454831931686e-14
Mark 16:15 (KJV),sn88064175/1877-08-04/ed-1/seq-1/,quotation,6,0.713365376990605,0.07142857142857142,1.1436450478772072e-6
Mark 10:14 (KJV),sn89058336/1915-06-25/ed-1/seq-4/,quotation,44,2.215217182364483,0.22916666666666666,3.191506064293031e-6
1 John 3:14 (KJV),sn83016475/1840-11-23/ed-1/seq-2/,noise,5,0.27763158870778015,0.03205128205128205,6.292928755505811e-7
Mark 5:6 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,19,4.258801597412298,0.3958333333333333,1.3923676009095225e-4
Proverbs 27:1 (KJV),sn87056600/1884-11-12/ed-1/seq-2/,quotation,5,0.5897621970158291,0.05952380952380952,2.8022851737437854e-7
Mark 5:10 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,60,8.523689591078153,0.8333333333333333,1.7413236523277835e-6
Deuteronomy 6:5 (KJV),sn84029853/1907-09-19/ed-1/seq-3/,quotation,46,3.140654718062502,0.3484848484848485,3.4803321325299645e-51
Matthew 6:28 (KJV),sn85033535/1874-06-20/ed-1/seq-4/,quotation,22,1.824185103034818,0.18333333333333332,4.431243904894685e-11
James 1:7 (KJV),sn89058007/1903-07-10/ed-1/seq-4/,quotation,24,4.079924983680426,0.4,9.944311230768354e-8
Luke 14:31 (KJV),sn83016925/1887-07-06/ed-1/seq-2/,quotation,70,3.733069359654261,0.3431372549019608,8.00476633293081e-15
1 Thessalonians 3:12 (KJV),sn84036256/1921-09-02/ed-1/seq-2/,quotation,120,10.502565185917874,1,7.866424258161239e-31
1 Thessalonians 5:13 (KJV),sn82005159/1858-01-08/ed-1/seq-3/,quotation,36,5.5322015290939675,0.5,1.2309598407709924e-38
Luke 10:30 (KJV),sn94060041/1890-10-25/ed-1/seq-1/,quotation,67,3.160346314995261,0.293859649122807,1.5420624510265608e-17
Genesis 15:2 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,98,7.889448924034375,0.7424242424242424,1.876705788353314e-18
Matthew 21:3 (KJV),sn85034235/1910-12-29/ed-1/seq-4/,quotation,120,10.49984124695422,1,6.201785461834008e-19
Psalm 25:14 (KJV),sn96086441/1889-04-26/ed-1/seq-7/,quotation,13,2.768999597264113,0.2708333333333333,1.6836902426652773e-115
1 Samuel 17:42 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,48,5.170639112775164,0.5,1.266135375110539e-6
Esther 2:2 (KJV),sn83030313/1846-02-21/ed-1/seq-3/,quotation,24,2.348966390611542,0.2222222222222222,2.4393422705348553e-75
Micah 4:3 (KJV),sn88064250/1892-08-27/ed-1/seq-1/,quotation,57,1.724967525660718,0.18269230769230768,1.943068841886901e-9
Mark 10:25 (KJV),sn88085011/1894-08-04/ed-1/seq-2/,quotation,5,0.5240341635629512,0.05208333333333333,1.7105914092463198e-13
Matthew 16:24 (KJV),sn94060041/1890-03-15/ed-1/seq-6/,quotation,132,6.560674882043276,0.6875,5.55025249234717e-13
Luke 18:16 (KJV),sn83004226/1912-06-07/ed-1/seq-1/,quotation,25,1.4323965345668646,0.1488095238095238,1.5564483745224593e-16
Job 2:4 (KJV),sn94052364/1890-10-11/ed-1/seq-1/,quotation,60,6.448401628969843,0.625,3.9625757409384714e-8
Job 10:19 (KJV),sn84024827/1903-11-24/ed-1/seq-6/,noise,2,0.1550049486584635,0.018518518518518517,7.922215399792319e-6
Matthew 3:11 (KJV),sn84036012/1898-01-10/ed-1/seq-3/,quotation,144,7.112831248988445,0.7058823529411764,4.8626590912538426e-58
Isaiah 45:22 (KJV),sn89058007/1895-09-27/ed-1/seq-4/,quotation,10,0.9652313717665674,0.10416666666666666,1.0204437582706141e-7
Mark 1:3 (KJV),sn84024720/1907-03-15/ed-1/seq-2/,quotation,11,1.2313845824420822,0.13095238095238093,6.872162857095172e-20
Psalm 144:3 (KJV),sn82006687/1872-01-25/ed-1/seq-1/,quotation,6,0.5677769923438167,0.0625,1.9059249500031728e-8
Acts 7:60 (KJV),sn83016925/1887-06-15/ed-1/seq-4/,quotation,146,11.50894487341792,1.1060606060606062,1.4229909058610283e-29
Hebrews 13:18 (KJV),sn83035595/1867-11-08/ed-1/seq-3/,noise,5,0.5373372371999814,0.05208333333333333,8.463035889977364e-4
Jeremiah 49:11 (KJV),sn85026941/1898-08-19/ed-1/seq-1/,quotation,84,9.205611587867073,0.875,2.0636109360131453e-63
Mark 12:43 (KJV),sn84024718/1873-02-11/ed-1/seq-2/,noise,5,0.20820851785467093,0.026041666666666664,0.03477780181231054
Genesis 1:21 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,145,6.596282055716957,0.6359649122807017,1.2643141360257218e-19
Mark 10:20 (KJV),sn85042588/1889-03-29/ed-1/seq-2/,quotation,13,2.3216231286619973,0.21666666666666667,2.024774889067799e-8
2 Thessalonians 3:10 (KJV),sn82016014/1909-07-31/ed-1/seq-12/,quotation,120,10.717892034018353,1,4.1115826864090236e-12
Luke 2:49 (KJV),sn92065637/1896-01-08/ed-2/seq-2/,quotation,24,2.191210364128603,0.2,6.476430882532823e-4
Mark 12:30 (KJV),sn83016925/1887-03-30/ed-1/seq-4/,quotation,34,1.4455180629406934,0.17708333333333331,8.503674290525705e-29
Matthew 11:28 (KJV),sn83016925/1887-06-15/ed-1/seq-4/,noise,5,0.5998169414371499,0.06944444444444445,2.984641032081185e-7
Isaiah 48:19 (KJV),sn84038034/1858-03-25/ed-1/seq-1/,noise,6,0.24845525175851352,0.02631578947368421,2.015541107965182e-9
John 19:6 (KJV),sn84024283/1905-08-03/ed-1/seq-3/,noise,5,0.18494239835545623,0.018115942028985508,0.42747254855869865
Isaiah 1:3 (KJV),sn83016474/1840-04-02/ed-1/seq-1/,quotation,120,10.346076374204168,1,9.407644656477065e-48
Matthew 13:31 (KJV),sn83025440/1879-11-13/ed-1/seq-2/,noise,5,0.2803730467200763,0.02976190476190476,1.672046750769948e-4
Mark 11:6 (KJV),sn97067613/1889-04-04/ed-1/seq-4/,quotation,20,2.7286204997858405,0.2777777777777778,5.0827319786102284e-11
Acts 19:2 (KJV),sn88068010/1920-07-16/ed-1/seq-1/,noise,5,0.20076856393742312,0.020833333333333332,1.1326265161322114e-5
Mark 12:30 (KJV),sn84029853/1907-09-19/ed-1/seq-3/,quotation,65,2.8521696817344946,0.33854166666666663,4.3007121806300386e-29
Luke 21:24 (KJV),sn93067846/1911-08-30/ed-1/seq-6/,quotation,25,1.450996157972759,0.1388888888888889,3.307665893791941e-9
Isaiah 2:4 (KJV),sn88064250/1892-08-27/ed-1/seq-1/,quotation,57,1.8687148194657763,0.19791666666666666,1.1858486415957624e-9
2 Corinthians 1:2 (KJV),sn83025323/1914-06-25/ed-1/seq-1/,noise,10,1.728143500804942,0.20833333333333331,2.113879815951923e-8
Lamentations 2:16 (KJV),sn84024283/1910-08-11/ed-1/seq-7/,noise,5,0.18774932659643734,0.01984126984126984,6.94777232220015e-5
Galatians 3:1 (KJV),sn84026925/1892-01-13/ed-1/seq-2/,quotation,16,0.8183792925702693,0.07407407407407407,6.091895904544224e-20
Matthew 6:29 (KJV),sn88085204/1882-06-03/ed-1/seq-3/,quotation,24,3.2707428821126125,0.3333333333333333,4.996894167814525e-21
1 Samuel 15:21 (KJV),sn83045784/1863-05-07/ed-1/seq-4/,noise,6,0.3093675053741452,0.03333333333333333,1.65662820004717e-14
James 4:15 (KJV),sn86072143/1870-02-18/ed-1/seq-2/,quotation,13,3.576687676460998,0.3611111111111111,2.7240952355475948e-5
Mark 1:8 (KJV),sn84036012/1898-01-10/ed-1/seq-3/,noise,5,0.9810084141078148,0.10416666666666666,1.6712343638544906e-11
Proverbs 22:3 (KJV),sn87070038/1852-04-15/ed-1/seq-1/,quotation,33,5.59628251348553,0.55,1.8287910535966042e-102
2 Chronicles 30:10 (KJV),sn82015485/1917-07-12/ed-1/seq-7/,quotation,25,1.6554504576349052,0.16025641025641024,3.4226515755572833e-12
Ezekiel 3:17 (KJV),sn89066129/1911-09-29/ed-1/seq-3/,quotation,37,2.399701902755759,0.23717948717948717,8.748602541325273e-11
Hebrews 2:6 (KJV),sn82006687/1872-01-25/ed-1/seq-1/,quotation,18,1.2761523812414228,0.13636363636363635,5.5953502229746165e-5
2 Corinthians 6:14 (KJV),2013271052/1896-10-31/ed-1/seq-2/,quotation,125,11.649920213162073,1.0416666666666667,1.0667469698812936e-91
Matthew 10:39 (KJV),sn84026925/1879-03-20/ed-1/seq-4/,quotation,48,8.208417596644502,0.8,6.967872004395946e-96
Proverbs 26:12 (KJV),sn85025620/1883-05-24/ed-1/seq-4/,quotation,14,1.617544715714894,0.16666666666666666,1.5839506584103809e-28
Exodus 6:2 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,noise,20,2.4845929279927907,0.3333333333333333,3.1147212678411883e-24
Luke 17:16 (KJV),sn85033781/1896-04-29/ed-1/seq-6/,quotation,18,3.936540204133503,0.375,4.302888089132646e-23
Psalm 124:1 (KJV),sn84026788/1898-09-20/ed-1/seq-1/,noise,5,0.47795802796919284,0.05952380952380952,1.421215112495082e-4
Luke 13:30 (KJV),sn85034235/1910-12-29/ed-1/seq-4/,quotation,86,15.265261958695945,1.4333333333333333,2.126738251577333e-20
Luke 4:11 (KJV),sn86069620/1897-03-04/ed-1/seq-2/,quotation,24,1.8690472968852914,0.2,2.4010389066995152e-18
Mark 8:36 (KJV),sn82015408/1845-04-26/ed-1/seq-2/,quotation,24,3.0287158302094666,0.2857142857142857,3.2142144905857452e-6
John 11:21 (KJV),sn85033673/1867-04-01/ed-1/seq-1/,quotation,45,3.3089713126789033,0.34090909090909094,4.728849769929533e-21
Acts 24:19 (KJV),sn84036276/1898-04-02/ed-1/seq-3/,noise,5,0.4832546703605876,0.046296296296296294,4.5915302560025343e-29
Matthew 12:24 (KJV),sn85054616/1854-12-20/ed-1/seq-1/,quotation,13,1.2306472083562325,0.12037037037037036,1.31592674708189e-4
Mark 11:4 (KJV),sn97067613/1889-04-04/ed-1/seq-4/,quotation,72,7.42602935262811,0.6666666666666666,1.6392828875865787e-20
Job 10:19 (KJV),sn84026925/1890-04-30/ed-1/seq-1/,noise,6,0.47857924212789454,0.05555555555555555,3.872606123686845e-18
Acts 5:2 (KJV),sn84023963/1909-02-05/ed-1/seq-6/,quotation,95,8.364390609914993,0.7916666666666666,4.8597100779943044e-60
Genesis 14:16 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,80,7.843756746367539,0.7407407407407407,7.501447849187071e-19
2 Corinthians 5:20 (KJV),sn87065028/1903-02-10/ed-1/seq-3/,quotation,146,11.429146087530128,1.0138888888888888,1.581377690678062e-45
Matthew 25:23 (KJV),sn97067613/1889-02-14/ed-1/seq-2/,quotation,115,4.237530074970876,0.4166666666666667,4.594822317417395e-12
Psalm 65:2 (KJV),sn84024718/1864-05-24/ed-1/seq-2/,quotation,15,2.511405914917537,0.25,2.0627267608003997e-18
Acts 13:10 (KJV),sn93067841/1917-04-12/ed-1/seq-6/,quotation,85,4.383310798729943,0.4166666666666667,1.5345908261706168e-16
Acts 13:1 (KJV),sn85033781/1895-07-26/ed-1/seq-3/,noise,5,0.21467564300292075,0.023148148148148147,9.154159870452707e-5
1 Kings 19:11 (KJV),2010218519/1914-03-28/ed-1/seq-1/,quotation,226,7.504938232002546,0.7243589743589743,2.0396114534766919e-72
Matthew 6:34 (KJV),sn96076839/1907-08-24/ed-1/seq-6/,quotation,13,0.9442451236843363,0.09027777777777778,1.624020417741963e-7
Genesis 13:6 (KJV),sn86081895/1901-08-01/ed-1/seq-6/,quotation,50,3.8460470518046512,0.3787878787878788,8.733959829473688e-12
Psalm 8:2 (KJV),sn85038519/1866-05-27/ed-1/seq-1/,quotation,48,3.5282133262530144,0.3333333333333333,4.457635495837898e-82
Zechariah 11:2 (KJV),sn97067613/1889-12-12/ed-1/seq-2/,quotation,10,0.7341392961422776,0.06944444444444445,8.066128888422707e-8
1 Kings 8:19 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,noise,5,0.2167622849498337,0.02777777777777778,0.14991527137107527
Isaiah 48:19 (KJV),sn93067846/1894-12-05/ed-1/seq-5/,noise,6,0.24213787639715315,0.02631578947368421,1.0005696506942282e-14
Psalm 1:1 (KJV),sn97067613/1889-02-07/ed-1/seq-4/,quotation,84,7.597542310620084,0.7,5.462711373663695e-8
1 Samuel 23:17 (KJV),sn84024716/1908-08-19/ed-1/seq-4/,quotation,115,4.565407072117703,0.45634920634920634,5.4424654163497245e-21
2 Chronicles 31:10 (KJV),sn84026925/1890-08-20/ed-1/seq-2/,noise,5,0.15882727887062154,0.015432098765432098,3.268999768227299e-4
1 John 5:20 (KJV),sn87075163/1860-04-26/ed-1/seq-2/,noise,5,0.20732454601476258,0.020833333333333332,3.347418518589574e-5
Psalm 26:7 (KJV),sn89058128/1891-11-05/ed-1/seq-5/,noise,5,0.7810160314183447,0.08333333333333333,4.1114928419953295e-8
Hebrews 9:28 (KJV),sn83025661/1840-07-29/ed-1/seq-1/,quotation,62,3.8128592380315314,0.34444444444444444,3.0732360957786616e-16
Matthew 17:4 (KJV),sn86086632/1898-04-16/ed-1/seq-7/,quotation,89,3.947125428129592,0.39035087719298245,1.3218701147560386e-25
Romans 6:11 (KJV),sn83030214/1871-12-27/ed-1/seq-2/,noise,26,1.4667443679073804,0.16666666666666666,1.8649270985535695e-83
2 Samuel 13:22 (KJV),sn86064259/1911-04-07/ed-1/seq-4/,noise,5,0.3216422102468973,0.03205128205128205,4.306625296408929e-7
Matthew 22:30 (KJV),sn85033429/1869-08-26/ed-1/seq-4/,quotation,27,4.498150127238172,0.45,4.325446078481119e-109
Genesis 15:4 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,200,9.620543381519388,0.9803921568627451,5.74811753016477e-17
Proverbs 24:10 (KJV),sn97067613/1889-02-14/ed-1/seq-2/,quotation,18,3.899405803068494,0.375,1.2686978380215615e-17
Ephesians 4:3 (KJV),sn82016419/1874-02-27/ed-1/seq-3/,quotation,13,5.632475048876713,0.5416666666666666,6.771202578708941e-103
Ecclesiastes 1:2 (KJV),sn97067613/1889-12-19/ed-1/seq-2/,quotation,5,1.0641764497974333,0.10416666666666666,7.538021936884202e-7
Isaiah 1:24 (KJV),sn83016474/1840-04-02/ed-1/seq-1/,quotation,166,10.610406377589623,1.064102564102564,4.075763308468031e-114
Philippians 2:8 (KJV),sn82006687/1908-04-16/ed-1/seq-3/,quotation,24,2.3884292292435587,0.2222222222222222,3.5247275892953216e-44
Mark 14:7 (KJV),sn89058007/1903-09-04/ed-1/seq-1/,quotation,336,26.82486788482703,2.5454545454545454,5.160635881771386e-30
Ezra 8:35 (KJV),sn85034235/1883-11-22/ed-1/seq-4/,noise,2,0.05292509989381647,0.006172839506172839,0.0022417159039116634
Luke 2:14 (KJV),sn88077573/1907-12-14/ed-1/seq-19/,quotation,7,1.6356207555521738,0.14583333333333331,3.997788473042832e-29
Matthew 17:2 (KJV),sn86086632/1898-04-16/ed-1/seq-7/,quotation,4,0.5776897486027396,0.05555555555555555,6.200049219475094e-11
Matthew 19:24 (KJV),sn86072143/1870-12-09/ed-1/seq-2/,quotation,36,2.935251400930939,0.3,1.7676487040457512e-35
Acts 10:38 (KJV),sn86086632/1898-02-26/ed-1/seq-7/,quotation,87,4.708933237716195,0.453125,4.108406445096475e-16
John 12:32 (KJV),sn83016925/1887-03-30/ed-1/seq-4/,quotation,24,4.0869668437925535,0.4,0.1910483420705896
Exodus 20:7 (KJV),sn82015486/1865-08-24/ed-1/seq-2/,noise,5,0.30252149330032957,0.03205128205128205,5.3492117388373614e-5
Psalm 53:1 (KJV),sn89067274/1895-08-08/ed-1/seq-2/,quotation,25,1.9937775343379132,0.20833333333333334,2.3655650485228298e-7
Ephesians 5:11 (KJV),sn2006060001/1888-06-14/ed-1/seq-3/,quotation,60,10.513286743762553,1,3.1653375390785893e-17
Luke 12:34 (KJV),sn88064181/1914-03-27/ed-1/seq-7/,quotation,24,10.00066744615769,1,7.878512013671993e-10
Mark 8:36 (KJV),sn96086441/1881-03-11/ed-1/seq-4/,quotation,24,3.0287158302094666,0.2857142857142857,5.907961929842823e-27
Daniel 5:4 (KJV),sn85052141/1874-08-01/ed-1/seq-2/,noise,2,0.2492036422287003,0.027777777777777776,1.0320044622219764e-57
Luke 5:2 (KJV),sn94060041/1890-03-15/ed-1/seq-6/,quotation,57,6.22894639685424,0.59375,6.619263550661341e-8
Acts 20:2 (KJV),sn86083264/1905-01-26/ed-1/seq-1/,noise,5,0.44304407229100473,0.046296296296296294,1.962712929214155e-4
Joshua 23:8 (KJV),sn82015485/1917-12-20/ed-1/seq-4/,noise,6,0.7344019765549468,0.08333333333333333,3.575309437166438e-8
Isaiah 40:6 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,36,3.0826868269095042,0.3,1.071075687721578e-6
Exodus 26:31 (KJV),sn88064176/1900-07-21/ed-1/seq-3/,quotation,40,2.508553525119735,0.30303030303030304,1.8672729867570065e-80
John 15:9 (KJV),sn84024716/1908-08-19/ed-1/seq-4/,quotation,72,10.948354816300126,1,1.0429592519564574e-21
Leviticus 16:7 (KJV),sn84026688/1903-01-29/ed-1/seq-1/,quotation,24,3.341908255228093,0.3333333333333333,1.3967321571927715e-10
Matthew 5:8 (KJV),sn88085523/1901-07-25/ed-1/seq-3/,quotation,13,5.604435695824944,0.5416666666666666,1.3167105276592902e-80
Job 39:20 (KJV),sn84026688/1898-10-27/ed-1/seq-1/,quotation,48,9.001836094152884,0.8,1.9374631812735043e-209
Psalm 8:4 (KJV),sn85050913/1914-05-26/ed-1/seq-1/,quotation,54,7.186249868081387,0.75,4.195277921536306e-36
1 Kings 19:12 (KJV),2010218519/1914-03-28/ed-1/seq-1/,quotation,94,11.49743753658171,1.119047619047619,8.516543525288244e-77
Judges 3:27 (KJV),sn88064402/1905-12-29/ed-1/seq-2/,quotation,144,10.758799577228551,1,3.761254874701922e-36
Job 39:21 (KJV),sn85047084/1885-03-26/ed-1/seq-4/,quotation,48,10.817887965987113,1,7.393113353607281e-153
Isaiah 29:15 (KJV),sn83035174/1869-05-12/ed-1/seq-1/,quotation,5,0.4192476349261709,0.041666666666666664,1.49263677131544e-15
1 Chronicles 9:24 (KJV),sn90059522/1884-03-22/ed-1/seq-6/,noise,5,0.9325104370040995,0.10416666666666666,1.5919796002218107e-7
Psalm 73:14 (KJV),sn83030193/1887-10-10/ed-1/seq-3/,noise,10,1.6276003989264805,0.16666666666666666,2.0326530515705555e-4
Luke 12:44 (KJV),sn93067976/1852-01-16/ed-1/seq-2/,noise,13,2.7676502822913513,0.2708333333333333,2.2950350719394988e-9
John 5:46 (KJV),sn84026912/1921-01-26/ed-1/seq-3/,quotation,66,8.63693907460284,0.7857142857142857,1.8204096741235712e-18
Genesis 31:49 (KJV),sn83035565/1913-11-27/ed-1/seq-3/,quotation,84,9.073936258309951,0.875,2.2541962731025903e-21
Isaiah 40:8 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,19,2.677989668114249,0.2638888888888889,0.004973090716160416
John 10:1 (KJV),sn88056164/1900-12-14/ed-1/seq-2/,noise,9,0.6894892240613708,0.06818181818181818,6.194352981075909e-12
John 3:15 (KJV),sn89066651/1919-12-11/ed-1/seq-29/,quotation,19,3.1640680539476165,0.31666666666666665,2.9113739608760197e-4
Proverbs 29:20 (KJV),sn85025620/1883-05-24/ed-1/seq-4/,noise,13,1.7523401086911363,0.18055555555555555,4.217794869836592e-20
Matthew 5:29 (KJV),sn84024718/1869-06-29/ed-1/seq-1/,quotation,240,10.292162337804456,1,4.828066903148361e-36
1 Timothy 2:12 (KJV),sn86069867/1899-12-10/ed-1/seq-4/,quotation,72,11.081234742504668,1,0.01351447215262357
2 Kings 2:24 (KJV),sn86069867/1899-12-10/ed-1/seq-2/,quotation,63,4.6604021411758865,0.4375,6.747174875560211e-32
Isaiah 12:1 (KJV),sn83032199/1867-10-03/ed-1/seq-4/,quotation,79,4.831363049098256,0.47023809523809523,8.366283614482088e-154
Matthew 23:30 (KJV),sn85033371/1865-11-24/ed-1/seq-2/,noise,6,0.38340066151334723,0.041666666666666664,3.253254110382658e-14
Job 33:24 (KJV),sn85026941/1898-06-03/ed-1/seq-1/,quotation,13,1.2468574757372768,0.12037037037037036,6.596011424407668e-5
Ephesians 4:5 (KJV),sn84026925/1879-11-27/ed-1/seq-4/,quotation,25,10.611156373038451,1.0416666666666665,3.7443023435419264e-19
Mark 9:24 (KJV),sn86071197/1894-01-22/ed-1/seq-7/,quotation,24,2.427190467647924,0.2222222222222222,2.7609613110376932e-8
Acts 24:9 (KJV),sn86053634/1882-02-01/ed-1/seq-4/,noise,2,0.5338865619158357,0.05555555555555555,2.5857026341970173e-5
Luke 11:13 (KJV),sn88064020/1911-03-16/ed-1/seq-4/,quotation,79,2.9028043662831458,0.29924242424242425,2.9080952419557634e-47
1 Samuel 10:15 (KJV),sn86069620/1899-01-26/ed-1/seq-4/,noise,5,0.5624736504024781,0.06944444444444445,1.9040731315650346e-13
Ephesians 4:5 (KJV),sn86071197/1901-12-16/ed-1/seq-6/,quotation,13,5.488111073773956,0.5416666666666666,2.4617522569865796e-45
Mark 1:3 (KJV),sn86072143/1876-08-25/ed-1/seq-2/,quotation,37,4.095035760355788,0.44047619047619047,8.354590439459477e-32
1 Samuel 17:40 (KJV),sn97067613/1889-08-29/ed-1/seq-4/,quotation,35,1.6650484641005174,0.16203703703703703,5.81321316128129e-7
Revelation 10:4 (KJV),sn97067589/1910-02-11/ed-1/seq-4/,noise,24,1.0337843303360033,0.10526315789473684,2.810275540356373e-29
Philippians 4:7 (KJV),sn85042907/1911-05-20/ed-1/seq-2/,quotation,40,3.6141503055310626,0.3333333333333333,2.55226363643902e-16
Romans 8:32 (KJV),sn94060041/1894-05-12/ed-1/seq-1/,quotation,156,10.512974466934823,1,4.317301081536826e-15
Proverbs 23:31 (KJV),sn84024718/1873-03-18/ed-1/seq-1/,quotation,5,0.40064129984472285,0.03787878787878788,0.0011756561474575399
